time,cpu,ram,connections,requests,internetverkeer
12:15:00,87,0.81,156,79,12324
12:15:01,86.14,0.79,156,79,12324
12:15:02,90,0.8,156,79,12324
12:15:03,88,0.8,156,79,12324
12:15:04,91,0.81,156,79,12324
12:15:05,87,0.8,156,79,12324
12:15:06,88,0.8,156,79,12324
12:15:07,86,0.8,156,79,12324
12:15:08,82,0.81,158,80,12640
12:15:09,80,0.8,158,80,12640
12:15:10,83,0.78,158,80,12640
12:15:11,88.12,0.8,158,80,12640
12:15:12,80,0.79,158,80,12640
12:15:13,81,0.78,158,80,12640
12:15:14,85,0.79,158,80,12640
12:15:15,84,0.8,158,80,12640
12:15:16,83,0.78,158,80,12640
12:15:17,86,0.8,158,80,12640
12:15:18,83,0.8,158,80,12640
12:15:19,79,0.79,158,80,12640
12:15:20,83,0.79,158,80,12640
12:15:21,83,0.8,158,80,12640
12:15:22,85,0.78,158,80,12640
12:15:23,83,0.78,158,80,12640
12:15:24,79,0.79,158,80,12640
12:15:25,84,0.81,158,80,12640
12:15:26,85,0.81,158,80,12640
12:15:27,85.15,0.8,158,80,12640
12:15:28,83,0.78,158,80,12640
12:15:29,84,0.8,158,80,12640
12:15:30,87,0.82,158,80,12640
12:15:31,82,0.81,158,80,12640
12:15:32,89,0.79,158,80,12640
12:15:33,84,0.76,158,80,12640
12:15:34,83,0.78,158,80,12640
12:15:35,87,0.79,158,80,12640
12:15:36,82,0.81,158,80,12640
12:15:37,82.18,0.79,158,80,12640
12:15:38,83,0.78,160,81,12960
12:15:39,87,0.83,160,81,12960
12:15:40,88,0.8,160,81,12960
12:15:41,77,0.82,160,81,12960
12:15:42,84,0.78,160,81,12960
12:15:43,84,0.83,160,81,12960
12:15:44,84,0.78,160,81,12960
12:15:45,86,0.79,160,81,12960
12:15:46,86,0.82,160,81,12960
12:15:47,83,0.79,160,81,12960
12:15:48,85,0.8,160,81,12960
12:15:49,84,0.8,160,81,12960
12:15:50,83,0.81,160,81,12960
12:15:51,94,0.78,160,81,12960
12:15:52,89,0.8,160,81,12960
12:15:53,79,0.81,160,81,12960
12:15:54,78,0.79,160,81,12960
12:15:55,80,0.81,160,81,12960
12:15:56,86,0.82,160,81,12960
12:15:57,82,0.79,160,81,12960
12:15:58,90,0.79,160,81,12960
12:15:59,78,0.76,160,81,12960
12:16:00,89,0.83,160,81,12960
12:16:01,86,0.79,160,81,12960
12:16:02,81,0.8,160,81,12960
12:16:03,83,0.79,160,81,12960
12:16:04,84,0.82,160,81,12960
12:16:05,83,0.79,160,81,12960
12:16:06,83,0.77,160,81,12960
12:16:07,91.09,0.83,160,81,12960
12:16:08,82,0.8,162,82,13284
12:16:09,85,0.8,162,82,13284
12:16:10,85,0.79,162,82,13284
12:16:11,88,0.78,162,82,13284
12:16:12,88,0.79,162,82,13284
12:16:13,89,0.77,162,82,13284
12:16:14,89,0.78,162,82,13284
12:16:15,84,0.8,162,82,13284
12:16:16,91,0.8,162,82,13284
12:16:17,86,0.81,162,82,13284
12:16:18,81,0.83,162,82,13284
12:16:19,84,0.8,162,82,13284
12:16:20,89,0.8,162,82,13284
12:16:21,80,0.81,162,82,13284
12:16:22,86,0.8,162,82,13284
12:16:23,83,0.8,162,82,13284
12:16:24,88.12,0.81,162,82,13284
12:16:25,89,0.82,162,82,13284
12:16:26,84,0.8,162,82,13284
12:16:27,88.12,0.77,162,82,13284
12:16:28,89,0.81,162,82,13284
12:16:29,84,0.8,162,82,13284
12:16:30,89,0.82,162,82,13284
12:16:31,84,0.81,162,82,13284
12:16:32,89,0.79,162,82,13284
12:16:33,86,0.78,162,82,13284
12:16:34,86,0.79,162,82,13284
12:16:35,85,0.79,162,82,13284
12:16:36,79,0.77,162,82,13284
12:16:37,88,0.8,162,82,13284
12:16:38,88,0.8,164,83,13612
12:16:39,90,0.79,164,83,13612
12:16:40,83,0.78,164,83,13612
12:16:41,75,0.8,164,83,13612
12:16:42,82,0.8,164,83,13612
12:16:43,85,0.81,164,83,13612
12:16:44,84,0.78,164,83,13612
12:16:45,81,0.81,164,83,13612
12:16:46,87,0.79,164,83,13612
12:16:47,82,0.78,164,83,13612
12:16:48,90,0.8,164,83,13612
12:16:49,90,0.78,164,83,13612
12:16:50,90,0.79,164,83,13612
12:16:51,86,0.79,164,83,13612
12:16:52,82,0.81,164,83,13612
12:16:53,82,0.83,164,83,13612
12:16:54,82,0.78,164,83,13612
12:16:55,81,0.81,164,83,13612
12:16:56,84,0.81,164,83,13612
12:16:57,82,0.81,164,83,13612
12:16:58,83,0.8,164,83,13612
12:16:59,84,0.78,164,83,13612
12:17:00,84,0.78,164,83,13612
12:17:01,87,0.8,164,83,13612
12:17:02,88,0.81,164,83,13612
12:17:03,91,0.81,164,83,13612
12:17:04,85,0.82,164,83,13612
12:17:05,81,0.8,164,83,13612
12:17:06,87,0.78,164,83,13612
12:17:07,85,0.8,164,83,13612
12:17:08,85,0.8,164,83,13612
12:17:09,81,0.78,166,84,13944
12:17:10,82,0.78,166,84,13944
12:17:11,88,0.79,166,84,13944
12:17:12,88,0.77,166,84,13944
12:17:13,86,0.79,166,84,13944
12:17:14,85,0.8,166,84,13944
12:17:15,79,0.83,166,84,13944
12:17:16,85,0.82,166,84,13944
12:17:17,89,0.78,166,84,13944
12:17:18,90,0.78,166,84,13944
12:17:19,84,0.76,166,84,13944
12:17:20,84.16,0.81,166,84,13944
12:17:21,85,0.8,166,84,13944
12:17:22,83,0.84,166,84,13944
12:17:23,82,0.81,166,84,13944
12:17:24,84,0.81,166,84,13944
12:17:25,85,0.8,166,84,13944
12:17:26,86,0.79,166,84,13944
12:17:27,89,0.8,166,84,13944
12:17:28,84,0.79,166,84,13944
12:17:29,79,0.81,166,84,13944
12:17:30,87,0.8,166,84,13944
12:17:31,86,0.8,166,84,13944
12:17:32,86,0.79,166,84,13944
12:17:33,89,0.8,166,84,13944
12:17:34,89,0.79,166,84,13944
12:17:35,83,0.79,166,84,13944
12:17:36,89.22,0.81,166,84,13944
12:17:37,87,0.79,166,84,13944
12:17:38,81,0.81,166,84,13944
12:17:39,87,0.8,168,85,14280
12:17:40,84,0.79,168,85,14280
12:17:41,88,0.8,168,85,14280
12:17:42,84,0.79,168,85,14280
12:17:43,84,0.83,168,85,14280
12:17:44,84,0.8,168,85,14280
12:17:45,85,0.81,168,85,14280
12:17:46,81,0.8,168,85,14280
12:17:47,82,0.79,168,85,14280
12:17:48,85,0.8,168,85,14280
12:17:49,89,0.78,168,85,14280
12:17:50,85,0.79,168,85,14280
12:17:51,81,0.78,168,85,14280
12:17:52,86,0.79,168,85,14280
12:17:53,82,0.81,168,85,14280
12:17:54,87,0.79,168,85,14280
12:17:55,92,0.82,168,85,14280
12:17:56,85,0.8,168,85,14280
12:17:57,88,0.85,168,85,14280
12:17:58,81,0.79,168,85,14280
12:17:59,89,0.81,168,85,14280
12:18:00,86,0.8,168,85,14280
12:18:01,91,0.79,168,85,14280
12:18:02,90,0.77,168,85,14280
12:18:03,83,0.81,168,85,14280
12:18:04,85,0.82,168,85,14280
12:18:05,84,0.77,168,85,14280
12:18:06,91,0.82,168,85,14280
12:18:07,86,0.81,168,85,14280
12:18:08,76,0.82,168,85,14280
12:18:09,83.17,0.82,170,86,14620
12:18:10,84,0.8,170,86,14620
12:18:11,89,0.79,170,86,14620
12:18:12,83,0.82,170,86,14620
12:18:13,87,0.78,170,86,14620
12:18:14,85,0.81,170,86,14620
12:18:15,86,0.78,170,86,14620
12:18:16,84,0.82,170,86,14620
12:18:17,89,0.8,170,86,14620
12:18:18,85,0.79,170,86,14620
12:18:19,90,0.81,170,86,14620
12:18:20,90,0.77,170,86,14620
12:18:21,88,0.77,170,86,14620
12:18:22,95,0.78,170,86,14620
12:18:23,82,0.82,170,86,14620
12:18:24,90,0.8,170,86,14620
12:18:25,86,0.81,170,86,14620
12:18:26,87,0.78,170,86,14620
12:18:27,87,0.79,170,86,14620
12:18:28,89,0.8,170,86,14620
12:18:29,89.11,0.8,170,86,14620
12:18:30,87,0.79,170,86,14620
12:18:31,88,0.77,170,86,14620
12:18:32,89,0.77,170,86,14620
12:18:33,89,0.77,170,86,14620
12:18:34,86,0.8,170,86,14620
12:18:35,92,0.81,170,86,14620
12:18:36,89,0.81,170,86,14620
12:18:37,85.15,0.77,170,86,14620
12:18:38,88,0.78,170,86,14620
12:18:39,92,0.82,172,87,14964
12:18:40,86,0.83,172,87,14964
12:18:41,81,0.78,172,87,14964
12:18:42,85,0.79,172,87,14964
12:18:43,87,0.81,172,87,14964
12:18:44,85,0.78,172,87,14964
12:18:45,89,0.81,172,87,14964
12:18:46,89,0.82,172,87,14964
12:18:47,82,0.8,172,87,14964
12:18:48,89,0.8,172,87,14964
12:18:49,85,0.78,172,87,14964
12:18:50,81,0.81,172,87,14964
12:18:51,91,0.79,172,87,14964
12:18:52,84,0.8,172,87,14964
12:18:53,88,0.8,172,87,14964
12:18:54,89,0.8,172,87,14964
12:18:55,90,0.79,172,87,14964
12:18:56,88,0.8,172,87,14964
12:18:57,83,0.79,172,87,14964
12:18:58,83,0.77,172,87,14964
12:18:59,82,0.82,172,87,14964
12:19:00,86,0.79,172,87,14964
12:19:01,82,0.79,172,87,14964
12:19:02,88,0.78,172,87,14964
12:19:03,85,0.79,172,87,14964
12:19:04,86,0.83,172,87,14964
12:19:05,84,0.81,172,87,14964
12:19:06,86,0.81,172,87,14964
12:19:07,84,0.8,172,87,14964
12:19:08,88,0.79,172,87,14964
12:19:09,89.11,0.85,174,88,15312
12:19:10,83,0.82,174,88,15312
12:19:11,90,0.81,174,88,15312
12:19:12,84,0.81,174,88,15312
12:19:13,80,0.83,174,88,15312
12:19:14,82,0.82,174,88,15312
12:19:15,85,0.77,174,88,15312
12:19:16,93,0.79,174,88,15312
12:19:17,81,0.82,174,88,15312
12:19:18,90,0.81,174,88,15312
12:19:19,83,0.8,174,88,15312
12:19:20,75,0.8,174,88,15312
12:19:21,81,0.79,174,88,15312
12:19:22,83,0.82,174,88,15312
12:19:23,86,0.82,174,88,15312
12:19:24,83,0.81,174,88,15312
12:19:25,92,0.8,174,88,15312
12:19:26,85,0.77,174,88,15312
12:19:27,86,0.78,174,88,15312
12:19:28,79,0.81,174,88,15312
12:19:29,84,0.79,174,88,15312
12:19:30,86,0.8,174,88,15312
12:19:31,83,0.77,174,88,15312
12:19:32,86,0.81,174,88,15312
12:19:33,88,0.77,174,88,15312
12:19:34,91,0.82,174,88,15312
12:19:35,86,0.8,174,88,15312
12:19:36,85,0.8,174,88,15312
12:19:37,87,0.82,174,88,15312
12:19:38,83,0.8,174,88,15312
12:19:39,84,0.79,176,89,15664
12:19:40,81.19,0.82,176,89,15664
12:19:41,83.84,0.82,176,89,15664
12:19:42,88,0.8,176,89,15664
12:19:43,79,0.82,176,89,15664
12:19:44,83.17,0.81,176,89,15664
12:19:45,88,0.81,176,89,15664
12:19:46,84,0.82,176,89,15664
12:19:47,89,0.81,176,89,15664
12:19:48,81,0.79,176,89,15664
12:19:49,90,0.8,176,89,15664
12:19:50,82,0.78,176,89,15664
12:19:51,89,0.83,176,89,15664
12:19:52,84,0.82,176,89,15664
12:19:53,87,0.81,176,89,15664
12:19:54,80,0.82,176,89,15664
12:19:55,83,0.79,176,89,15664
12:19:56,83,0.8,176,89,15664
12:19:57,79,0.77,176,89,15664
12:19:58,84,0.82,176,89,15664
12:19:59,84,0.8,176,89,15664
12:20:00,83,0.8,176,89,15664
12:20:01,82,0.81,176,89,15664
12:20:02,87,0.79,176,89,15664
12:20:03,83,0.8,176,89,15664
12:20:04,85,0.77,176,89,15664
12:20:05,83,0.83,176,89,15664
12:20:06,87,0.81,176,89,15664
12:20:07,86,0.78,176,89,15664
12:20:08,89,0.8,176,89,15664
12:20:09,85,0.79,178,90,16020
12:20:10,83,0.79,178,90,16020
12:20:11,87,0.82,178,90,16020
12:20:12,87,0.77,178,90,16020
12:20:13,85,0.82,178,90,16020
12:20:14,90,0.79,178,90,16020
12:20:15,86,0.79,178,90,16020
12:20:16,88,0.8,178,90,16020
12:20:17,89.11,0.82,178,90,16020
12:20:18,81,0.8,178,90,16020
12:20:19,88,0.79,178,90,16020
12:20:20,83,0.82,178,90,16020
12:20:21,91,0.79,178,90,16020
12:20:22,85,0.78,178,90,16020
12:20:23,82,0.82,178,90,16020
12:20:24,88,0.79,178,90,16020
12:20:25,85,0.8,178,90,16020
12:20:26,92,0.83,178,90,16020
12:20:27,85,0.82,178,90,16020
12:20:28,88,0.82,178,90,16020
12:20:29,79,0.84,178,90,16020
12:20:30,85.15,0.82,178,90,16020
12:20:31,85,0.79,178,90,16020
12:20:32,86,0.8,178,90,16020
12:20:33,87,0.8,178,90,16020
12:20:34,84,0.8,178,90,16020
12:20:35,88,0.8,178,90,16020
12:20:36,79,0.78,178,90,16020
12:20:37,84,0.82,178,90,16020
12:20:38,87,0.78,178,90,16020
12:20:39,84,0.82,180,91,16380
12:20:40,83,0.79,180,91,16380
12:20:41,82,0.81,180,91,16380
12:20:42,84,0.79,180,91,16380
12:20:43,84,0.82,180,91,16380
12:20:44,87,0.81,180,91,16380
12:20:45,85,0.8,180,91,16380
12:20:46,81,0.77,180,91,16380
12:20:47,88,0.82,180,91,16380
12:20:48,87,0.81,180,91,16380
12:20:49,79,0.78,180,91,16380
12:20:50,88,0.81,180,91,16380
12:20:51,78,0.79,180,91,16380
12:20:52,83,0.8,180,91,16380
12:20:53,92,0.82,180,91,16380
12:20:54,81,0.83,180,91,16380
12:20:55,79,0.81,180,91,16380
12:20:56,80,0.78,180,91,16380
12:20:57,81,0.79,180,91,16380
12:20:58,81,0.81,180,91,16380
12:20:59,85,0.82,180,91,16380
12:21:00,81,0.79,180,91,16380
12:21:01,86,0.78,180,91,16380
12:21:02,95,0.8,180,91,16380
12:21:03,89,0.8,180,91,16380
12:21:04,85,0.8,180,91,16380
12:21:05,83.17,0.82,180,91,16380
12:21:06,79,0.82,180,91,16380
12:21:07,84,0.81,180,91,16380
12:21:08,80,0.82,180,91,16380
12:21:09,83,0.78,182,92,16744
12:21:10,83,0.8,182,92,16744
12:21:11,82,0.79,182,92,16744
12:21:12,95,0.79,182,92,16744
12:21:13,91,0.81,182,92,16744
12:21:14,83,0.79,182,92,16744
12:21:15,82,0.8,182,92,16744
12:21:16,88,0.82,182,92,16744
12:21:17,87,0.84,182,92,16744
12:21:18,85,0.82,182,92,16744
12:21:19,81,0.79,182,92,16744
12:21:20,82,0.78,182,92,16744
12:21:21,87,0.81,182,92,16744
12:21:22,84,0.81,182,92,16744
12:21:23,82,0.79,182,92,16744
12:21:24,90,0.79,182,92,16744
12:21:25,88,0.79,182,92,16744
12:21:26,87,0.78,182,92,16744
12:21:27,82,0.82,182,92,16744
12:21:28,79,0.82,182,92,16744
12:21:29,79,0.82,182,92,16744
12:21:30,85,0.82,182,92,16744
12:21:31,85.15,0.81,182,92,16744
12:21:32,85,0.78,182,92,16744
12:21:33,85,0.79,182,92,16744
12:21:34,84,0.83,182,92,16744
12:21:35,87,0.82,182,92,16744
12:21:36,84,0.83,182,92,16744
12:21:37,83,0.79,182,92,16744
12:21:38,87,0.82,182,92,16744
12:21:39,83,0.81,184,93,17112
12:21:40,84,0.79,184,93,17112
12:21:41,83,0.83,184,93,17112
12:21:42,86,0.83,184,93,17112
12:21:43,86,0.79,184,93,17112
12:21:44,91,0.82,184,93,17112
12:21:45,86,0.82,184,93,17112
12:21:46,87,0.8,184,93,17112
12:21:47,80,0.8,184,93,17112
12:21:48,84,0.78,184,93,17112
12:21:49,87,0.84,184,93,17112
12:21:50,79,0.79,184,93,17112
12:21:51,85,0.81,184,93,17112
12:21:52,88,0.82,184,93,17112
12:21:53,88,0.8,184,93,17112
12:21:54,84,0.8,184,93,17112
12:21:55,88,0.77,184,93,17112
12:21:56,89,0.8,184,93,17112
12:21:57,86,0.8,184,93,17112
12:21:58,86,0.82,184,93,17112
12:21:59,94,0.82,184,93,17112
12:22:00,82.18,0.81,184,93,17112
12:22:01,77,0.79,184,93,17112
12:22:02,88,0.75,184,93,17112
12:22:03,88,0.79,184,93,17112
12:22:04,87,0.78,184,93,17112
12:22:05,85,0.78,184,93,17112
12:22:06,89,0.78,184,93,17112
12:22:07,88,0.81,184,93,17112
12:22:08,86,0.84,184,93,17112
12:22:09,83,0.82,186,94,17484
12:22:10,85,0.8,186,94,17484
12:22:11,80,0.78,186,94,17484
12:22:12,92,0.81,186,94,17484
12:22:13,89,0.8,186,94,17484
12:22:14,84,0.82,186,94,17484
12:22:15,80,0.84,186,94,17484
12:22:16,93,0.78,186,94,17484
12:22:17,85,0.86,186,94,17484
12:22:18,89,0.81,186,94,17484
12:22:19,95,0.85,186,94,17484
12:22:20,87,0.81,186,94,17484
12:22:21,90,0.83,186,94,17484
12:22:22,86,0.83,186,94,17484
12:22:23,87,0.81,186,94,17484
12:22:24,87,0.82,186,94,17484
12:22:25,87,0.81,186,94,17484
12:22:26,89.11,0.78,186,94,17484
12:22:27,89,0.8,186,94,17484
12:22:28,86,0.81,186,94,17484
12:22:29,86.14,0.79,186,94,17484
12:22:30,86,0.81,186,94,17484
12:22:31,87,0.81,186,94,17484
12:22:32,79,0.8,186,94,17484
12:22:33,92,0.78,186,94,17484
12:22:34,81,0.83,186,94,17484
12:22:35,80,0.77,186,94,17484
12:22:36,84,0.76,186,94,17484
12:22:37,87,0.82,186,94,17484
12:22:38,82,0.84,186,94,17484
12:22:39,90,0.8,188,95,17860
12:22:40,88,0.8,188,95,17860
12:22:41,85,0.78,188,95,17860
12:22:42,80,0.81,188,95,17860
12:22:43,90,0.81,188,95,17860
12:22:44,89,0.79,188,95,17860
12:22:45,80,0.84,188,95,17860
12:22:46,86,0.82,188,95,17860
12:22:47,91,0.81,188,95,17860
12:22:48,81,0.8,188,95,17860
12:22:49,85,0.84,188,95,17860
12:22:50,88.12,0.8,188,95,17860
12:22:51,88,0.83,188,95,17860
12:22:52,85,0.83,188,95,17860
12:22:53,81,0.78,188,95,17860
12:22:54,83,0.81,188,95,17860
12:22:55,84,0.79,188,95,17860
12:22:56,84,0.8,188,95,17860
12:22:57,89,0.8,188,95,17860
12:22:58,86,0.79,188,95,17860
12:22:59,82,0.8,188,95,17860
12:23:00,88,0.83,188,95,17860
12:23:01,81,0.81,188,95,17860
12:23:02,85,0.8,188,95,17860
12:23:03,80,0.82,188,95,17860
12:23:04,87,0.83,188,95,17860
12:23:05,81,0.8,188,95,17860
12:23:06,85,0.83,188,95,17860
12:23:07,89,0.82,188,95,17860
12:23:08,90,0.82,188,95,17860
12:23:09,88,0.79,190,96,18240
12:23:10,93,0.82,190,96,18240
12:23:11,87,0.81,190,96,18240
12:23:12,91,0.81,190,96,18240
12:23:13,84,0.79,190,96,18240
12:23:14,87,0.79,190,96,18240
12:23:15,91,0.82,190,96,18240
12:23:16,77.23,0.83,190,96,18240
12:23:17,82,0.8,190,96,18240
12:23:18,83,0.83,190,96,18240
12:23:19,86,0.8,190,96,18240
12:23:20,88,0.79,190,96,18240
12:23:21,82,0.78,190,96,18240
12:23:22,88,0.79,190,96,18240
12:23:23,85,0.8,190,96,18240
12:23:24,89,0.79,190,96,18240
12:23:25,88,0.8,190,96,18240
12:23:26,87,0.81,190,96,18240
12:23:27,82,0.8,190,96,18240
12:23:28,77,0.82,190,96,18240
12:23:29,85,0.81,190,96,18240
12:23:30,81,0.84,190,96,18240
12:23:31,86,0.82,190,96,18240
12:23:32,84,0.83,190,96,18240
12:23:33,84,0.82,190,96,18240
12:23:34,80,0.79,190,96,18240
12:23:35,84,0.8,190,96,18240
12:23:36,83,0.83,190,96,18240
12:23:37,77,0.82,190,96,18240
12:23:38,82,0.79,190,96,18240
12:23:39,82,0.83,192,97,18624
12:23:40,85,0.83,192,97,18624
12:23:41,92,0.83,192,97,18624
12:23:42,85,0.82,192,97,18624
12:23:43,85,0.82,192,97,18624
12:23:44,88,0.83,192,97,18624
12:23:45,84,0.82,192,97,18624
12:23:46,91,0.82,192,97,18624
12:23:47,87,0.77,192,97,18624
12:23:48,84,0.81,192,97,18624
12:23:49,87,0.81,192,97,18624
12:23:50,78,0.81,192,97,18624
12:23:51,87,0.79,192,97,18624
12:23:52,87,0.81,192,97,18624
12:23:53,84,0.83,192,97,18624
12:23:54,86,0.84,192,97,18624
12:23:55,86,0.82,192,97,18624
12:23:56,84,0.79,192,97,18624
12:23:57,82,0.78,192,97,18624
12:23:58,86,0.8,192,97,18624
12:23:59,85,0.81,192,97,18624
12:24:00,84,0.81,192,97,18624
12:24:01,83,0.8,192,97,18624
12:24:02,86,0.84,192,97,18624
12:24:03,84,0.84,192,97,18624
12:24:04,85,0.81,192,97,18624
12:24:05,81,0.8,192,97,18624
12:24:06,86.14,0.8,192,97,18624
12:24:07,85,0.79,192,97,18624
12:24:08,81,0.78,192,97,18624
12:24:09,88,0.79,194,98,19012
12:24:10,87,0.84,194,98,19012
12:24:11,87,0.81,194,98,19012
12:24:12,85,0.83,194,98,19012
12:24:13,84,0.83,194,98,19012
12:24:14,85,0.82,194,98,19012
12:24:15,84,0.79,194,98,19012
12:24:16,87,0.81,194,98,19012
12:24:17,89.11,0.81,194,98,19012
12:24:18,89,0.81,194,98,19012
12:24:19,82,0.81,194,98,19012
12:24:20,84,0.81,194,98,19012
12:24:21,87,0.79,194,98,19012
12:24:22,86,0.81,194,98,19012
12:24:23,83,0.82,194,98,19012
12:24:24,84,0.8,194,98,19012
12:24:25,86,0.79,194,98,19012
12:24:26,82,0.81,194,98,19012
12:24:27,78,0.81,194,98,19012
12:24:28,97,0.78,194,98,19012
12:24:29,88,0.86,194,98,19012
12:24:30,83,0.78,194,98,19012
12:24:31,88,0.78,194,98,19012
12:24:32,86,0.77,194,98,19012
12:24:33,86,0.76,194,98,19012
12:24:34,87,0.81,194,98,19012
12:24:35,92,0.82,194,98,19012
12:24:36,83,0.77,194,98,19012
12:24:37,86,0.76,194,98,19012
12:24:38,86,0.81,194,98,19012
12:24:39,85,0.78,196,99,19404
12:24:40,87,0.82,196,99,19404
12:24:41,93,0.81,196,99,19404
12:24:42,86,0.79,196,99,19404
12:24:43,86,0.82,196,99,19404
12:24:44,85,0.81,196,99,19404
12:24:45,84,0.84,196,99,19404
12:24:46,86,0.84,196,99,19404
12:24:47,84,0.8,196,99,19404
12:24:48,90,0.82,196,99,19404
12:24:49,85,0.85,196,99,19404
12:24:50,81,0.8,196,99,19404
12:24:51,91,0.79,196,99,19404
12:24:52,89.11,0.79,196,99,19404
12:24:53,86,0.78,196,99,19404
12:24:54,89,0.82,196,99,19404
12:24:55,90,0.8,196,99,19404
12:24:56,81,0.8,196,99,19404
12:24:57,88,0.82,196,99,19404
12:24:58,79,0.82,196,99,19404
12:24:59,87,0.81,196,99,19404
12:25:00,86,0.78,196,99,19404
12:25:01,83,0.75,196,99,19404
12:25:02,90,0.83,196,99,19404
12:25:03,86,0.81,196,99,19404
12:25:04,84,0.81,196,99,19404
12:25:05,84,0.77,196,99,19404
12:25:06,83,0.81,196,99,19404
12:25:07,90,0.81,196,99,19404
12:25:08,89,0.81,196,99,19404
12:25:09,87,0.82,198,100,19800
12:25:10,95,0.79,198,100,19800
12:25:11,87,0.85,198,100,19800
12:25:12,84,0.82,198,100,19800
12:25:13,91,0.79,198,100,19800
12:25:14,89,0.81,198,100,19800
12:25:15,89,0.79,198,100,19800
12:25:16,91,0.79,198,100,19800
12:25:17,89,0.8,198,100,19800
12:25:18,92,0.8,198,100,19800
12:25:19,93.07,0.76,198,100,19800
12:25:20,92,0.78,198,100,19800
12:25:21,92,0.79,198,100,19800
12:25:22,85,0.8,198,100,19800
12:25:23,95,0.81,198,100,19800
12:25:24,87,0.81,198,100,19800
12:25:25,85,0.8,198,100,19800
12:25:26,91,0.8,198,100,19800
12:25:27,89,0.81,198,100,19800
12:25:28,88,0.81,198,100,19800
12:25:29,86,0.8,198,100,19800
12:25:30,85,0.83,198,100,19800
12:25:31,89,0.83,198,100,19800
12:25:32,87,0.81,198,100,19800
12:25:33,83,0.81,198,100,19800
12:25:34,89,0.76,198,100,19800
12:25:35,86,0.83,198,100,19800
12:25:36,83,0.8,198,100,19800
12:25:37,92,0.81,198,100,19800
12:25:38,93,0.83,198,100,19800
12:25:39,87.13,0.78,200,101,20200
12:25:40,85,0.8,200,101,20200
12:25:41,90,0.81,200,101,20200
12:25:42,82,0.8,200,101,20200
12:25:43,87.13,0.82,200,101,20200
12:25:44,89,0.82,200,101,20200
12:25:45,86,0.81,200,101,20200
12:25:46,87,0.83,200,101,20200
12:25:47,83,0.82,200,101,20200
12:25:48,85,0.84,200,101,20200
12:25:49,83,0.82,200,101,20200
12:25:50,88,0.83,200,101,20200
12:25:51,90,0.81,200,101,20200
12:25:52,96,0.8,200,101,20200
12:25:53,93,0.78,200,101,20200
12:25:54,86,0.82,200,101,20200
12:25:55,87,0.82,200,101,20200
12:25:56,91,0.8,200,101,20200
12:25:57,81,0.82,200,101,20200
12:25:58,85,0.78,200,101,20200
12:25:59,94,0.81,200,101,20200
12:26:00,87,0.79,200,101,20200
12:26:01,83,0.82,200,101,20200
12:26:02,94,0.81,200,101,20200
12:26:03,95,0.78,200,101,20200
12:26:04,91,0.8,200,101,20200
12:26:05,82,0.79,200,101,20200
12:26:06,87.13,0.82,200,101,20200
12:26:07,92,0.77,200,101,20200
12:26:08,87,0.8,200,101,20200
12:26:09,87,0.82,202,102,20604
12:26:10,85,0.83,202,102,20604
12:26:11,89,0.81,202,102,20604
12:26:12,89.11,0.79,202,102,20604
12:26:13,86,0.81,202,102,20604
12:26:14,86,0.8,202,102,20604
12:26:15,87,0.79,202,102,20604
12:26:16,82,0.84,202,102,20604
12:26:17,85,0.79,202,102,20604
12:26:18,92,0.79,202,102,20604
12:26:19,80,0.83,202,102,20604
12:26:20,86,0.83,202,102,20604
12:26:21,89,0.79,202,102,20604
12:26:22,88,0.83,202,102,20604
12:26:23,92,0.8,202,102,20604
12:26:24,93,0.79,202,102,20604
12:26:25,84,0.82,202,102,20604
12:26:26,91,0.82,202,102,20604
12:26:27,91,0.81,202,102,20604
12:26:28,86,0.8,202,102,20604
12:26:29,88,0.81,202,102,20604
12:26:30,92,0.8,202,102,20604
12:26:31,79,0.82,202,102,20604
12:26:32,89,0.82,202,102,20604
12:26:33,89,0.83,202,102,20604
12:26:34,87,0.82,202,102,20604
12:26:35,88,0.78,202,102,20604
12:26:36,91,0.85,202,102,20604
12:26:37,87,0.83,202,102,20604
12:26:38,85,0.81,202,102,20604
12:26:39,93,0.8,204,103,21012
12:26:40,89,0.8,204,103,21012
12:26:41,90,0.81,204,103,21012
12:26:42,88,0.84,204,103,21012
12:26:43,97,0.82,204,103,21012
12:26:44,88,0.81,204,103,21012
12:26:45,80,0.8,204,103,21012
12:26:46,98,0.8,204,103,21012
12:26:47,91,0.79,204,103,21012
12:26:48,82,0.84,204,103,21012
12:26:49,89.11,0.81,204,103,21012
12:26:50,88,0.83,204,103,21012
12:26:51,88,0.81,204,103,21012
12:26:52,88,0.8,204,103,21012
12:26:53,84,0.84,204,103,21012
12:26:54,93,0.78,204,103,21012
12:26:55,90,0.79,204,103,21012
12:26:56,92,0.82,204,103,21012
12:26:57,86,0.81,204,103,21012
12:26:58,90,0.8,204,103,21012
12:26:59,85,0.82,204,103,21012
12:27:00,85,0.82,204,103,21012
12:27:01,85,0.77,204,103,21012
12:27:02,84,0.81,204,103,21012
12:27:03,89,0.82,204,103,21012
12:27:04,84,0.81,204,103,21012
12:27:05,88,0.81,204,103,21012
12:27:06,87,0.83,204,103,21012
12:27:07,91,0.77,204,103,21012
12:27:08,90,0.79,204,103,21012
12:27:09,83,0.81,206,104,21424
12:27:10,88,0.81,206,104,21424
12:27:11,86,0.78,206,104,21424
